target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,Tm21,Tm22,Tm23,Tm24,Tm25,Tm26,Tm27,Tm28,Tm29,trend,skew,mean,stddev,hurst,serialcorr,date
44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,35.2880537539,26.4732333899,26.4729520236,35.2928606706,26.470625623000004,26.4708379149,1.29419378899694,0.13954320179408702,24.335671934809998,10.910442087930301,-0.0174251459982152,0.000208114750328448,2016-01-01 12:00:00
26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,35.2880537539,26.4732333899,26.4729520236,35.2928606706,26.470625623000004,1.33588148195307,0.147945914021488,24.958411011258303,11.534224680922598,-0.105856136806785,0.00026548332171794103,2016-01-01 13:00:00
26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,35.2880537539,26.4732333899,26.4729520236,35.2928606706,1.3358405131076,0.146987950893841,24.9620254045997,11.534731888001302,-0.0740447802512741,0.00024279649488356803,2016-01-01 14:00:00
17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,35.2880537539,26.4732333899,26.4729520236,1.23954950573098,0.209845120406262,24.6513460190203,11.366651126024198,-0.0310878962030736,0.000174458631988395,2016-01-01 15:00:00
17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,35.2880537539,26.4732333899,1.2472944142944298,0.27970629242758804,24.3408211029514,11.4378928058466,-0.0333501191271287,0.00023062931098882797,2016-01-01 16:00:00
17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,35.2880537539,1.25745126096828,0.349670162074742,24.030291502568602,11.5000073717062,-0.14802480620366598,0.000240765257049413,2016-01-01 17:00:00
17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,26.474750601,1.26142989382604,0.486474430061424,23.4158165178479,11.3521202177527,-0.19311306591394897,0.000157935161030021,2016-01-01 18:00:00
8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,26.3485664143,1.2655541841737201,0.5594155704386229,23.1036272659031,11.389420117468,-0.258963152972785,0.000150535925878326,2016-01-01 19:00:00
17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,8.71900418545,1.40529989096917,0.609477027792677,22.4957124501472,11.676897978011699,-0.134300586356846,0.000147035428036846,2016-01-01 20:00:00
17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,17.4146410799,1.3742529911351897,0.632095083789203,22.7955557673041,11.4193017306192,-0.20645727391602103,7.471542897996558e-05,2016-01-01 21:00:00
8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,17.4159568364,1.3451867239636202,0.632088576055848,22.795607886928302,11.4192762975141,-0.20827217230908399,7.47102045596248e-05,2016-01-01 22:00:00
17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,8.71926333711,1.40526035410905,0.609480986613143,22.4957261074007,11.676881689813301,-0.142765456214632,0.000147030358141675,2016-01-01 23:00:00
17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,17.41509759,1.3742527410799,0.6320926389585121,22.7955918531659,11.4192808059778,-0.20764542924364898,7.4714749754734e-05,2016-01-02 00:00:00
8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,17.4164447408,1.34518257268377,0.632085509235469,22.795648945641698,11.4192529487259,-0.20773414026523396,7.47104286827893e-05,2016-01-02 01:00:00
17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,8.71957323372,1.40525684971979,0.609482729886488,22.4957609391676,11.676854579233598,-0.143059568242634,0.00014703089515488702,2016-01-02 02:00:00
17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,17.4156920055,1.3742486152433602,0.6320873433438969,22.7956504122014,11.4192489877654,-0.208997532315672,7.47165641846737e-05,2016-01-02 03:00:00
26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,17.4171020472,1.34517420006225,0.632080281923047,22.795706948466897,11.419221404537598,-0.20980580599067603,7.471310510465121e-05,2016-01-02 04:00:00
26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,8.716908681669999,1.37040789006771,0.561694368803842,23.0957972987359,11.387131527697198,-0.176740169763119,0.00012531866492104799,2016-01-02 05:00:00
35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,17.4163571309,1.33122521567258,0.521983970137058,23.7179623595231,11.0617027949259,-0.135735788497196,8.37850237397353e-05,2016-01-02 06:00:00
35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,17.4176539574,1.34807507250224,0.38125011447812995,24.3406341366576,11.2016612917309,-0.111357116717762,0.00013510293942065,2016-01-02 07:00:00
44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,8.71715295344,1.37016037679265,0.245015882598612,24.970877141981696,11.311862043001499,0.0128671605060338,0.000177946678741936,2016-01-02 08:00:00
35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,26.3675642631,1.5140406143815601,0.19530421097826603,26.211769922897602,11.4382666828888,-0.0425233443028071,6.85957533391734e-05,2016-01-02 09:00:00
44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,35.3331974878,1.53106072747926,0.124187159560284,26.529204741114803,11.569726328803402,0.0252003577156411,3.4442707439574796e-05,2016-01-02 10:00:00
44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,34.9350276636,1.5371693263996802,0.143543572819978,26.852454691335502,11.9492196820332,-0.022787612871560003,6.01758627117865e-05,2016-01-02 11:00:00
35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,36.2168854054,1.54555071748225,0.147326639921215,27.1865880792493,12.313235911130302,-0.00948440497123285,4.27333873271873e-05,2016-01-02 12:00:00
35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,44.7091172392,1.5771651574293,0.15035381483635002,27.1657345931459,12.2978987014339,0.00160624029273948,4.36399836800661e-05,2016-01-02 13:00:00
17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,35.5622569111,1.53249532081215,0.14292664114360198,26.8453700186528,11.940380133962,0.0661163591873483,2.44610591618732e-05,2016-01-02 14:00:00
17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,44.706716981099994,1.5763527496318603,0.270688041778572,26.223651906004502,11.9396880372486,0.0298371750024469,0.00010462000117372701,2016-01-02 15:00:00
17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,35.6909919875,1.41303046881044,0.386110472087219,25.2843808172803,11.4969371923385,0.044913404640752996,6.31244285924648e-05,2016-01-02 16:00:00
17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,44.530271131899994,1.44129274247954,0.5245581150837321,24.6559091787355,11.4055339569606,-0.129980561040988,0.000127463269047778,2016-01-02 17:00:00
17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,26.575443029899997,1.5119434227491901,0.6433992668849301,23.7227156897838,10.813086890701001,-0.0492900775164227,2.1374516523287e-05,2016-01-02 18:00:00
17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,26.2831584888,1.5184844155205601,0.7160388731390709,23.4071092817734,10.860316517305698,-0.0959357335592236,2.02116719305589e-05,2016-01-02 19:00:00
8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,17.4677294576,1.5689806854222599,0.7869718555691471,23.1013338770459,10.901204883044699,-0.0461895824276422,1.5769111421426502e-05,2016-01-02 20:00:00
17.4165560625,8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,17.4678749788,1.6091298786894501,0.739201710706601,22.7996572362907,11.180159724375,-0.0423926065507435,2.8270465619373304e-05,2016-01-02 21:00:00
17.4163480118,17.4165560625,8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,17.468279197,1.5645257262527499,0.7393958765504021,22.797887618487202,11.181037816547999,-0.11890798927568301,2.05143828658771e-05,2016-01-02 22:00:00
8.719490020610001,17.4163480118,17.4165560625,8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,17.4212622946,1.52036886988502,0.739592472392471,22.7960968879631,11.1819260032163,-0.12101232680156099,2.05307853123893e-05,2016-01-02 23:00:00
17.4155800392,8.719490020610001,17.4163480118,17.4165560625,8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,8.71903675738,1.6014878231729999,0.7059641229446021,22.4960357750669,11.4449678375611,-0.0495638063007236,4.6202198828782e-05,2016-01-03 00:00:00
17.4169846109,17.4155800392,8.719490020610001,17.4163480118,17.4165560625,8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,17.414460382999998,1.564675748018,0.7396205712337459,22.795916577888303,11.182003220494598,-0.12110506488135402,2.05290566224203e-05,2016-01-03 01:00:00
8.719828147180001,17.4169846109,17.4155800392,8.719490020610001,17.4163480118,17.4165560625,8.7191068757,17.4156717517,17.4228571976,17.4676599523,17.4653144697,17.4678554081,17.5324316443,35.4185445789,35.6121343084,44.624895913100005,44.7074460442,35.5731739914,44.7030436,35.6947011118,35.4738386678,26.759695444499997,26.119722205,17.4173315572,17.4163679517,8.719692553049999,17.4167532718,17.4153699643,8.7193852301,17.416152549,1.5204176890917,0.7396111110728749,22.796003620229698,11.181959844123499,-0.121614433645487,2.0527637810907603e-05,2016-01-03 02:00:00
