target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,trend,skew,mean,stddev,hurst,serialcorr,date
2,0,-4,1,1,0,2,0,0.6900655593423539,-1.38455036546179,0.0,1.9148542155126798,-0.5112436269318239,0.7182607229011759,2010-01-15
0,2,0,-4,1,1,0,2,0.612415443908489,-1.40221377772821,0.28571428571428603,2.05866345916355,-0.505623868921341,0.793955476086234,2010-01-16
-5,0,2,0,-4,1,1,0,0.5696347740537,-1.38455036546179,0.0,1.9148542155126798,-0.558828544226771,0.7182607229011759,2010-01-17
-2,-5,0,2,0,-4,1,1,0.7702509298441899,-0.770882145226246,-0.7142857142857142,2.6903708365382,-0.664752934665528,0.796897816513479,2010-01-18
-1,-2,-5,0,2,0,-4,1,0.6385576847379979,-0.37959774791466994,-1.14285714285714,2.60950643025148,-0.504604071628629,0.8304754979430721,2010-01-19
-2,-1,-2,-5,0,2,0,-4,0.6451747176156359,-0.204915592378911,-1.42857142857143,2.43975018237133,-0.386616615809697,0.834732101256844,2010-01-20
0,-2,-1,-2,-5,0,2,0,0.670438816371451,-0.42006863314095705,-1.14285714285714,2.1930626551751295,-0.19237254581789803,0.592554560615844,2010-01-21
2,0,-2,-1,-2,-5,0,2,0.723031345878001,-0.42006863314095705,-1.14285714285714,2.1930626551751295,-0.22624294143409698,0.9076454901009859,2010-01-22
2,2,0,-2,-1,-2,-5,0,0.6935073041809879,-0.42006863314095705,-1.14285714285714,2.1930626551751295,-0.23090631377664603,0.9076454901009859,2010-01-23
0,2,2,0,-2,-1,-2,-5,1.63426052189244,-0.31707777812527305,-0.857142857142857,2.47847879612821,-0.10456034155730902,0.291523860424065,2010-01-24
-3,0,2,2,0,-2,-1,-2,1.28555865849279,0.238725282268548,-0.14285714285714302,1.6761634196950501,0.0638124131639833,0.202369659001784,2010-01-25
3,-3,0,2,2,0,-2,-1,1.05644281841065,-0.039191835884531,-0.28571428571428603,1.8898223650461399,-0.11394905579699699,0.422966856229774,2010-01-26
1,3,-3,0,2,2,0,-2,0.9711969126925001,-0.288163363192455,0.28571428571428603,2.21466970556828,-0.651026673781027,0.629417507168396,2010-01-27
4,1,3,-3,0,2,2,0,0.5523219385553361,-0.8341964354537741,0.7142857142857142,1.97604704011871,-0.655266890152415,0.544431117837849,2010-01-28
-1,4,1,3,-3,0,2,2,0.629940788348712,-0.8274271039321609,1.28571428571429,2.2886885410853197,-0.531086386042153,0.7676123364683679,2010-01-29
1,-1,4,1,3,-3,0,2,0.616204055918953,-0.283360308048213,0.857142857142857,2.41029537806548,-0.659692303468173,0.40288562549431706,2010-01-30
-1,1,-1,4,1,3,-3,0,0.518797782104315,-0.125715471242426,0.7142857142857142,2.36038737740833,-0.5934724034494611,0.41190932889545095,2010-01-31
1,-1,1,-1,4,1,3,-3,0.56418892388858,0.0182147193225701,0.5714285714285711,2.43975018237133,-0.578091100499735,0.33932784322678106,2010-02-01
-3,1,-1,1,-1,4,1,3,0.5699803633435461,0.278891847392031,1.14285714285714,1.86445447147161,-0.624193915145156,0.45592494188167104,2010-02-02
-1,-3,1,-1,1,-1,4,1,0.653070467251955,0.209019904287485,0.28571428571428603,2.21466970556828,-0.6093536501248671,0.51600764492073,2010-02-03
-2,-1,-3,1,-1,1,-1,4,0.680413817439772,0.5796550698475781,0.0,2.23606797749979,-0.638434616748813,0.5370091876009,2010-02-04
-1,-2,-1,-3,1,-1,1,-1,0.517549169506766,0.0843274042711568,-0.857142857142857,1.4638501094228,-0.6648579122795301,0.37555464003798106,2010-02-05
-3,-1,-2,-1,-3,1,-1,1,0.56136089142384,0.0843274042711568,-0.857142857142857,1.4638501094228,-0.522484260411477,0.424914015468854,2010-02-06
2,-3,-1,-2,-1,-3,1,-1,0.548056840452065,0.43633920058841796,-1.42857142857143,1.39727626201154,-0.8026952086822321,0.297547560141803,2010-02-07
3,2,-3,-1,-2,-1,-3,1,0.802044171976313,0.46151678848726296,-1.0,1.9148542155126798,-0.5913502200295021,0.22912563754811605,2010-02-08
3,3,2,-3,-1,-2,-1,-3,0.8618916073713351,0.618520118512734,-0.7142857142857142,2.36038737740833,-0.256313644676214,0.639486049175749,2010-02-09
1,3,3,2,-3,-1,-2,-1,0.9236745114890871,0.10858828017988799,0.14285714285714302,2.47847879612821,0.0127034398090398,0.247136304840357,2010-02-10
-4,1,3,3,2,-3,-1,-2,0.956948752938691,-0.241345031024051,0.42857142857142894,2.43975018237133,0.0349435118042161,0.26323620786341195,2010-02-11
-2,-4,1,3,3,2,-3,-1,0.990488326859756,-0.38705461883831105,0.14285714285714302,2.8535691936340295,-0.151981989116178,0.5835827304062939,2010-02-12
2,-2,-4,1,3,3,2,-3,0.7953636943726021,-0.25400747966723397,0.0,2.94392028877595,-0.0691796392449544,0.41560065402254603,2010-02-13
4,2,-2,-4,1,3,3,2,0.969542350072341,-0.893136582354638,0.7142857142857142,2.6903708365382,-0.0448018592560254,0.306782773649726,2010-02-14
2,4,2,-2,-4,1,3,3,0.8428419268529549,-0.7620224390017021,1.0,2.94392028877595,-0.0887345094071922,0.33368561373569,2010-02-15
-1,2,4,2,-2,-4,1,3,0.785419070867977,-0.728573400166232,0.857142857142857,2.8535691936340295,-0.0894910912160772,0.345833931335567,2010-02-16
0,-1,2,4,2,-2,-4,1,0.75735927642901,-0.268747409696942,0.28571428571428603,2.7516228977511696,-0.108408648917875,0.436968133406964,2010-02-17
1,0,-1,2,4,2,-2,-4,0.9217196426067421,-0.10783426394581501,0.14285714285714302,2.73426232761059,-0.0173458203394854,0.308517639669778,2010-02-18
-3,1,0,-1,2,4,2,-2,0.706497993487643,0.0784239355426451,0.857142857142857,2.03540097839643,-0.219264717742402,0.728175504297663,2010-02-19
1,-3,1,0,-1,2,4,2,1.0556933023046502,-0.253744311872529,0.7142857142857142,2.2886885410853197,-0.216410693526696,0.6014766586635379,2010-02-20
-1,1,-3,1,0,-1,2,4,0.966649626518956,-0.10200616589238001,0.5714285714285711,2.22539456105675,-0.45073690885828493,0.982602993055627,2010-02-21
1,-1,1,-3,1,0,-1,2,0.5124181092107161,-0.449365237211385,-0.14285714285714302,1.6761634196950501,-1.08676180178532,0.144122919976151,2010-02-22
0,1,-1,1,-3,1,0,-1,0.48537508427099696,-0.770274164759227,-0.28571428571428603,1.49602648308619,-1.19311580908284,0.0882203464449316,2010-02-23
1,0,1,-1,1,-3,1,0,0.458349248514106,-1.11733810659283,-0.14285714285714302,1.4638501094228,-1.05266545328246,0.0929880411026749,2010-02-24
-3,1,0,1,-1,1,-3,1,0.47828670265296,-1.2121830534626499,0.0,1.5275252316519499,-0.9379142190291,0.13057001811573699,2010-02-25
2,-3,1,0,1,-1,1,-3,0.759237184782787,-0.510753918455249,-0.5714285714285711,1.81265393434993,-0.771836609893994,0.335004167887274,2010-02-26
0,2,-3,1,0,1,-1,1,0.702067599274846,-0.926815801748481,0.14285714285714302,1.6761634196950501,-1.17827815693005,0.0920224008762985,2010-02-27
1,0,2,-3,1,0,1,-1,0.48578616755726,-0.7441175562369159,0.0,1.63299316185545,-1.17234177828408,0.0982099168397855,2010-02-28
-4,1,0,2,-3,1,0,1,0.468807230938495,-1.28300059819917,0.28571428571428603,1.6035674514745502,-1.01178320858474,0.11938655236617401,2010-03-01
-5,-4,1,0,2,-3,1,0,0.6506000486323559,-0.6900417104484521,-0.42857142857142894,2.22539456105675,-0.9123713032347991,0.256077721296108,2010-03-02
4,-5,-4,1,0,2,-3,1,0.687971273604119,-0.287862667054859,-1.14285714285714,2.79455252402309,-0.41855587591118393,0.9494653549275841,2010-03-03
-1,4,-5,-4,1,0,2,-3,0.9024160500557409,0.0193086625364267,-0.7142857142857142,3.3523268393901002,-0.639422308429996,0.5615371476760539,2010-03-04
-1,-1,4,-5,-4,1,0,2,0.6082678049245319,-0.20247353190330603,-0.42857142857142894,3.20713490294909,-0.522113800310507,0.6713214340021971,2010-03-05
-1,-1,-1,4,-5,-4,1,0,0.524773535288386,0.126780230827645,-0.857142857142857,3.0237157840738202,-0.6252522746223199,0.562088358170703,2010-03-06
1,-1,-1,-1,4,-5,-4,1,0.5238227218271839,0.280032005486759,-1.0,3.0,-0.6679664800539611,0.49275376694459205,2010-03-07
1,1,-1,-1,-1,4,-5,-4,0.584983181975274,0.280032005486759,-1.0,3.0,-0.63365291014502,0.695085436312724,2010-03-08
3,1,1,-1,-1,-1,4,-5,0.54277814585684,-0.197857344934363,-0.28571428571428603,2.7516228977511696,-1.09066924806645,0.21029664080465302,2010-03-09
0,3,1,1,-1,-1,-1,4,0.7805406443478722,0.4627012197016071,0.857142857142857,2.03540097839643,-0.388508352482194,0.90490179516382,2010-03-10
6,0,3,1,1,-1,-1,-1,1.36567908568571,0.770274164759227,0.28571428571428603,1.49602648308619,-0.0599393411245574,0.423618778923971,2010-03-11
0,6,0,3,1,1,-1,-1,1.21871275162569,0.967732697494368,1.28571428571429,2.49761791275112,-0.5529636744191171,0.8433283707665709,2010-03-12
0,0,6,0,3,1,1,-1,0.721305890000112,1.0690936842408298,1.42857142857143,2.37045304088641,-0.63941111409701,0.24689807881631198,2010-03-13
-2,0,0,6,0,3,1,1,0.483324813259478,1.27007677140512,1.57142857142857,2.22539456105675,-0.6961492761664821,0.20662147606077,2010-03-14
-2,-2,0,0,6,0,3,1,0.5667485803064929,0.8658798302105871,1.14285714285714,2.60950643025148,-0.463945775097309,0.577955019966526,2010-03-15
0,-2,-2,0,0,6,0,3,0.641798069414954,0.9024277872697372,0.7142857142857142,2.8702082220799303,-0.340098022917025,0.972985705038657,2010-03-16
2,0,-2,-2,0,0,6,0,0.620487764469316,1.5032767824676299,0.28571428571428603,2.6903708365382,-0.28229238994954997,0.838430170637505,2010-03-17
-2,2,0,-2,-2,0,0,6,0.9100315103865799,1.0984683939467699,0.5714285714285711,2.76026223736942,-0.273793495787148,0.730175127838551,2010-03-18
0,-2,2,0,-2,-2,0,0,0.903507902905251,0.459279326771846,-0.5714285714285711,1.5118578920369101,-0.5283429796776,0.7768140041554821,2010-03-19
1,0,-2,2,0,-2,-2,0,0.579771035652448,0.459279326771846,-0.5714285714285711,1.5118578920369101,-0.5512693176667061,0.614294664663482,2010-03-20
-2,1,0,-2,2,0,-2,-2,0.620607816277438,0.24443313651568802,-0.42857142857142894,1.6183471874253703,-0.5537896446768089,0.86089256857062,2010-03-21
3,-2,1,0,-2,2,0,-2,0.620607816277438,0.24443313651568802,-0.42857142857142894,1.6183471874253703,-0.960933694819244,0.332563417147031,2010-03-22
-2,3,-2,1,0,-2,2,0,0.655966919110482,0.039191835884531,0.28571428571428603,1.8898223650461399,-1.16287157485384,0.145275692884091,2010-03-23
-1,-2,3,-2,1,0,-2,2,0.562407061800452,0.23948054845973998,0.0,2.08166599946613,-1.6806238441535901,0.06700000683016699,2010-03-24
-2,-1,-2,3,-2,1,0,-2,0.47559486560567105,0.82284681376196,-0.42857142857142894,1.90237946242268,-1.12232490790928,0.137674944684116,2010-03-25
3,-2,-1,-2,3,-2,1,0,0.48795003647426705,0.82284681376196,-0.42857142857142894,1.90237946242268,-0.8939700175633142,0.19599848557682,2010-03-26
-2,3,-2,-1,-2,3,-2,1,0.6003002251876639,0.43847547501257106,0.0,2.3094010767585003,-0.882082369974773,0.18587673236587599,2010-03-27
-3,-2,3,-2,-1,-2,3,-2,0.5587211398983499,0.8771202053369069,-0.42857142857142894,2.37045304088641,-1.10875610683706,0.121070737174908,2010-03-28
2,-3,-2,3,-2,-1,-2,3,0.5909368402852789,0.7763156533355642,-0.5714285714285711,2.50713268211203,-0.8095969963395401,0.456588871678091,2010-03-29
3,2,-3,-2,3,-2,-1,-2,0.629940788348712,0.794330019774874,-0.7142857142857142,2.2886885410853197,-0.924447729003766,0.30912106455065,2010-03-30
-2,3,2,-3,-2,3,-2,-1,0.5954913341754139,0.18824850597016698,0.0,2.58198889747161,-0.59117434413492,0.79133678010066,2010-03-31
4,-2,3,2,-3,-2,3,-2,0.629940788348712,0.27712812921102004,-0.14285714285714302,2.67261241912424,-0.746063158302466,0.47423050753627705,2010-04-01
-1,4,-2,3,2,-3,-2,3,0.6900655593423539,-0.21345374206136603,0.7142857142857142,2.9277002188456,-0.7102718452821651,0.500955725445394,2010-04-02
3,-1,4,-2,3,2,-3,-2,0.621779775789135,0.287862667054859,0.14285714285714302,2.79455252402309,-0.64210890821298,0.477091642058688,2010-04-03
0,3,-1,4,-2,3,2,-3,0.530017096558914,-0.287862667054859,0.857142857142857,2.79455252402309,-1.1417123095038,0.12911033662751,2010-04-04
-1,0,3,-1,4,-2,3,2,0.45146089014935203,-0.28684139602981606,1.28571428571429,2.2886885410853197,-1.66549237572969,0.0308074020114407,2010-04-05
-3,-1,0,3,-1,4,-2,3,0.46130583125073,0.179461528430535,0.857142857142857,2.41029537806548,-1.32377016077611,0.0561383873608127,2010-04-06
3,-3,-1,0,3,-1,4,-2,0.554273995473693,0.564745517910501,0.0,2.58198889747161,-0.604558177441031,0.42735531389780795,2010-04-07
1,3,-3,-1,0,3,-1,4,0.7816910364892271,-0.023083829318854,0.7142857142857142,2.6276913640612203,-0.678559507533379,0.44036982647379497,2010-04-08
0,1,3,-3,-1,0,3,-1,0.558932211331406,0.0101465972955091,0.28571428571428603,2.21466970556828,-0.624432009065954,0.549747888381472,2010-04-09
0,0,1,3,-3,-1,0,3,0.589318940355922,-0.16653668627731,0.42857142857142894,2.14919697074224,-0.5289321297929249,0.7611810731514591,2010-04-10
-1,0,0,1,3,-3,-1,0,0.538381902058165,0.0,0.0,1.82574185835055,-0.524888651611645,0.6914687137793609,2010-04-11
0,-1,0,0,1,3,-3,-1,0.5571123312760761,0.22107280585953698,-0.14285714285714302,1.86445447147161,-0.517716948882503,0.7150961155180171,2010-04-12
1,0,-1,0,0,1,3,-3,0.568880123988574,0.0,0.0,1.82574185835055,-0.6973788124637089,0.42735531389780795,2010-04-13
2,1,0,-1,0,0,1,3,1.11598442884354,0.877408290572616,0.5714285714285711,1.2724180205607,-0.219559827110448,0.466529456664117,2010-04-14
-1,2,1,0,-1,0,0,1,0.975900072948533,0.21345374206136603,0.42857142857142894,0.975900072948533,-0.15039272391056602,0.40036420753534396,2010-04-15
-1,-1,2,1,0,-1,0,0,1.1952286093343898,0.595392465101802,0.14285714285714302,1.0690449676496998,-0.394748813083025,0.905977411672097,2010-04-16
-2,-1,-1,2,1,0,-1,0,0.6454972243679029,0.701560760020114,0.0,1.1547005383792501,-0.2730325702931,0.740856814293869,2010-04-17
2,-2,-1,-1,2,1,0,-1,0.796819072889596,0.545041569515574,-0.28571428571428603,1.38013111868471,-0.120419946189868,0.458235621045652,2010-04-18
-1,2,-2,-1,-1,2,1,0,0.940400840863405,0.0282859810295458,0.14285714285714302,1.57359158493889,-0.42177703072744505,0.875817228844028,2010-04-19
1,-1,2,-2,-1,-1,2,1,0.6308802978765121,0.248039185412305,0.0,1.63299316185545,-0.545679895257688,0.619839118685419,2010-04-20
2,1,-1,2,-2,-1,-1,2,0.566820201265136,0.248039185412305,0.0,1.63299316185545,-0.691248737421902,0.321121070762364,2010-04-21
-2,2,1,-1,2,-2,-1,-1,0.604397885215499,0.248039185412305,0.0,1.63299316185545,-0.5286212067378879,0.740856814293869,2010-04-22
-2,-2,2,1,-1,2,-2,-1,0.656146611462602,0.22946600103251102,-0.14285714285714302,1.7728105208558402,-0.777941965622303,0.34470422200695694,2010-04-23
0,-2,-2,2,1,-1,2,-2,0.557278212575353,0.280874823839137,-0.28571428571428603,1.8898223650461399,-0.6123764491496961,0.577617854010832,2010-04-24
-1,0,-2,-2,2,1,-1,2,0.6691496051182061,0.0,0.0,1.73205080756888,-0.46562823185270397,0.8831429254825501,2010-04-25
-2,-1,0,-2,-2,2,1,-1,0.607176740718916,0.478415965387339,-0.42857142857142894,1.5118578920369101,-0.39144341479502204,0.9403694906849821,2010-04-26
-2,-2,-1,0,-2,-2,2,1,0.702965097371265,0.5200705032248679,-0.5714285714285711,1.6183471874253703,-0.33379103996306503,0.741505821506246,2010-04-27
-1,-2,-2,-1,0,-2,-2,2,0.704594848625236,1.2121830534626499,-1.0,1.5275252316519499,-0.54555114497337,0.705456986111273,2010-04-28
2,-1,-2,-2,-1,0,-2,-2,0.642416074439621,0.859893823298192,-1.42857142857143,0.786795792469443,-0.47660812783385403,0.976805420305192,2010-04-29
3,2,-1,-2,-2,-1,0,-2,1.12272178284768,1.11733810659283,-0.857142857142857,1.4638501094228,-0.34153424975125,0.979897326119847,2010-04-30
1,3,2,-1,-2,-2,-1,0,1.16642368703961,0.6492551321033199,-0.14285714285714302,1.9518001458970702,0.10018808191427801,0.18666367259018898,2010-05-01
1,1,3,2,-1,-2,-2,-1,1.34839972492648,0.405046293650491,0.0,2.0,0.205281319710696,0.0982099168397847,2010-05-02
0,1,1,3,2,-1,-2,-2,1.08777809467795,-0.00571367421543663,0.28571428571428603,1.97604704011871,0.15001693290726598,0.140217030761452,2010-05-03
-3,0,1,1,3,2,-1,-2,0.9458651567009408,-0.130358686954917,0.5714285714285711,1.71824938596845,0.0176925265925687,0.350965185763253,2010-05-04
-1,-3,0,1,1,3,2,-1,1.03354296872993,-0.504965402266771,0.42857142857142894,1.98805959477601,-0.11053494241466601,0.5910278890817651,2010-05-05
1,-1,-3,0,1,1,3,2,1.25735928872872,-0.504965402266771,0.42857142857142894,1.98805959477601,0.0597946005875311,0.18211862005528195,2010-05-06
-2,1,-1,-3,0,1,1,3,0.9824718648648241,-0.440908153700972,0.28571428571428603,1.8898223650461399,-0.112546278353977,0.422966856229774,2010-05-07
2,-2,1,-1,-3,0,1,1,0.762896180361772,-0.5200705032248689,-0.42857142857142894,1.6183471874253703,-0.42911831080256896,0.9945169155651898,2010-05-08
-3,2,-2,1,-1,-3,0,1,0.71692633591341,-0.28372927689018,-0.28571428571428603,1.79947082168487,-0.6022788769350229,0.453031505649312,2010-05-09
4,-3,2,-2,1,-1,-3,0,0.608158433745921,0.22234764798058898,-0.857142857142857,1.9518001458970702,-1.1633854197106202,0.123510336080857,2010-05-10
2,4,-3,2,-2,1,-1,-3,0.706525995231317,0.438078399710069,-0.28571428571428603,2.6903708365382,-1.10545131758611,0.162271107915615,2010-05-11
2,2,4,-3,2,-2,1,-1,0.506517291673096,-0.0461593091172496,0.42857142857142894,2.50713268211203,-0.888787557196214,0.20565334906207397,2010-05-12
6,2,2,4,-3,2,-2,1,0.488898433941442,-0.534254338485048,0.857142857142857,2.47847879612821,-0.747336066827324,0.27188413687640195,2010-05-13
-1,6,2,2,4,-3,2,-2,0.662141132206355,-0.227474038458982,1.57142857142857,3.15473944286703,-0.62758361201516,0.611332494119821,2010-05-14
-2,-1,6,2,2,4,-3,2,0.626322808240024,-0.23061557938815302,1.7142857142857097,2.9840847683606295,-0.705880839390674,0.28044465071553004,2010-05-15
-1,-2,-1,6,2,2,4,-3,0.607392564399254,0.13769572135373498,1.14285714285714,3.2877840272018797,-0.38034886728825107,0.739127982984308,2010-05-16
0,-1,-2,-1,6,2,2,4,0.740934494257153,0.312739576095118,1.42857142857143,2.9358214555806397,-0.22428589118360395,0.610386964643592,2010-05-17
-1,0,-1,-2,-1,6,2,2,0.677245887698348,0.900416103947558,0.857142857142857,2.73426232761059,-0.163761902512029,0.5617881800671011,2010-05-18
0,-1,0,-1,-2,-1,6,2,0.6734350297014741,1.31543686488855,0.42857142857142894,2.76026223736942,-0.224810802892399,0.604095501634121,2010-05-19
-1,0,-1,0,-1,-2,-1,6,0.8132500607904442,1.75976362048998,0.14285714285714302,2.67261241912424,-0.461841973617921,0.935734281986003,2010-05-20
-1,-1,0,-1,0,-1,-2,-1,0.629940788348712,-0.134164078649987,-0.857142857142857,0.6900655593423539,-0.44377015409128,0.8798291600118299,2010-05-21
0,-1,-1,0,-1,0,-1,-2,0.629940788348712,-0.134164078649987,-0.857142857142857,0.6900655593423539,-0.7967120867010319,0.7768140041554821,2010-05-22
0,0,-1,-1,0,-1,0,-1,0.534522483824849,0.288675134594813,-0.5714285714285711,0.534522483824849,-0.9844049362475659,0.10819724752370098,2010-05-23
2,0,0,-1,-1,0,-1,0,0.534522483824849,-0.288675134594813,-0.42857142857142894,0.534522483824849,-0.446087989225594,0.46880061743729395,2010-05-24
1,2,0,0,-1,-1,0,-1,1.2777531299998799,1.17274273429143,-0.14285714285714302,1.0690449676496998,-0.30902580148861103,0.7889111318265281,2010-05-25
0,1,2,0,0,-1,-1,0,0.9376144618769909,0.595392465101802,0.14285714285714302,1.0690449676496998,0.0103506635383003,0.25029137723956196,2010-05-26
0,0,1,2,0,0,-1,-1,0.9376144618769909,0.595392465101802,0.14285714285714302,1.0690449676496998,0.009435706053905821,0.29861767444881,2010-05-27
0,0,0,1,2,0,0,-1,0.72952922159024,0.665961623589446,0.28571428571428603,0.9511897312113421,-0.11449624163577302,0.605006401781408,2010-05-28
0,0,0,0,1,2,0,0,0.642416074439621,1.3577270894181999,0.42857142857142894,0.786795792469443,-0.166274430445593,0.705456986111273,2010-05-29
-3,0,0,0,0,1,2,0,0.642416074439621,1.3577270894181999,0.42857142857142894,0.786795792469443,-0.184379083950188,0.705456986111273,2010-05-30
0,-3,0,0,0,0,1,2,2.78886675511359,-0.9091372900969901,0.0,1.5275252316519499,-0.363014642198443,0.705456986111273,2010-05-31
2,0,-3,0,0,0,0,1,0.961441494787467,-1.6225696538184802,-0.28571428571428603,1.25356634105602,-0.443897090714461,0.7922193365717429,2010-06-01
0,2,0,-3,0,0,0,0,0.6900655593423539,-0.7730012058189369,-0.14285714285714302,1.4638501094228,-0.4305069752497629,0.9263871390449742,2010-06-02
0,0,2,0,-3,0,0,0,0.635855855098946,-0.7730012058189369,-0.14285714285714302,1.4638501094228,-0.408590258128322,0.973198640531078,2010-06-03
-1,0,0,2,0,-3,0,0,0.574169251763215,-0.7730012058189369,-0.14285714285714302,1.4638501094228,-0.40417781041273104,0.973198640531078,2010-06-04
0,-1,0,0,2,0,-3,0,0.5867898638544671,-0.447680711142115,-0.28571428571428603,1.49602648308619,-0.42967152777287104,0.9423025441124431,2010-06-05
-2,0,-1,0,0,2,0,-3,0.7214480332451608,-0.447680711142115,-0.28571428571428603,1.49602648308619,-0.44613332179538007,0.9679265132422191,2010-06-06
1,-2,0,-1,0,0,2,0,0.7684244858645451,0.282677702032682,-0.14285714285714302,1.21498579258791,-0.372879117746261,0.9708221174932149,2010-06-07
-2,1,-2,0,-1,0,0,2,0.9901475429766742,0.0,0.0,1.29099444873581,-0.5125920558245689,0.5967012167293559,2010-06-08
2,-2,1,-2,0,-1,0,0,0.589483118918894,-0.18144368465060604,-0.5714285714285711,1.13389341902768,-1.39015807966198,0.0606794951231623,2010-06-09
-2,2,-2,1,-2,0,-1,0,0.621191185808979,0.19750619609210898,-0.28571428571428603,1.49602648308619,-1.0704595464865798,0.0691488206906118,2010-06-10
1,-2,2,-2,1,-2,0,-1,0.5306769483909279,0.5200705032248679,-0.5714285714285711,1.6183471874253703,-1.6365551510469198,0.029887530601838,2010-06-11
2,1,-2,2,-2,1,-2,0,0.467336228783921,0.0400731990679997,-0.28571428571428603,1.70433620649269,-1.57692363005121,0.0233422020128908,2010-06-12
-1,2,1,-2,2,-2,1,-2,0.506369683541833,-0.153838929495754,0.0,1.9148542155126798,-1.07944891667686,0.148981860087365,2010-06-13
3,-1,2,1,-2,2,-2,1,0.497462628110599,-0.22946600103251102,0.14285714285714302,1.7728105208558402,-1.2738779958931699,0.0879025886895499,2010-06-14
-3,3,-1,2,1,-2,2,-2,0.5809111961158772,-0.134164078649987,0.42857142857142894,2.07019667802706,-1.17036955715404,0.148552228047864,2010-06-15
1,-3,3,-1,2,1,-2,2,0.642221491344308,-0.28684139602981606,0.28571428571428603,2.2886885410853197,-1.23352084459309,0.110863738328613,2010-06-16
1,1,-3,3,-1,2,1,-2,0.521272010578589,-0.194360113841338,0.14285714285714302,2.1930626551751295,-1.09047064444133,0.11258007563812401,2010-06-17
0,1,1,-3,3,-1,2,1,0.450206844335137,-0.732199833286817,0.5714285714285711,1.98805959477601,-1.1956437127698798,0.0843679297836323,2010-06-18
1,0,1,1,-3,3,-1,2,0.45371045238475,-0.504965402266771,0.42857142857142894,1.98805959477601,-1.34787832334819,0.0638261853577968,2010-06-19
0,1,0,1,1,-3,3,-1,0.45567663536030606,-0.440908153700972,0.28571428571428603,1.8898223650461399,-1.40367999576565,0.0704214993394207,2010-06-20
0,0,1,0,1,1,-3,3,0.497037409956042,-0.692108570660374,0.42857142857142894,1.81265393434993,-1.27163507319098,0.133380807328689,2010-06-21
-1,0,0,1,0,1,1,-3,0.6819943394704739,-1.5275252316519499,0.0,1.4142135623731003,-0.5812276274309089,0.659243003692631,2010-06-22
1,-1,0,0,1,0,1,1,0.903507902905251,-0.459279326771846,0.28571428571428603,0.7559289460184542,-0.309286746484297,0.7889111318265281,2010-06-23
1,1,-1,0,0,1,0,1,0.8451542547285171,-0.459279326771846,0.28571428571428603,0.7559289460184542,-0.700532248477682,0.40390266743026204,2010-06-24
0,1,1,-1,0,0,1,0,0.579771035652448,-0.459279326771846,0.28571428571428603,0.7559289460184542,-0.5374752688681761,0.7768140041554821,2010-06-25
-2,0,1,1,-1,0,0,1,0.617213399848368,-0.459279326771846,0.28571428571428603,0.7559289460184542,-0.524205716672389,0.7768140041554821,2010-06-26
2,-2,0,1,1,-1,0,0,0.8728715609439699,-0.595392465101802,-0.14285714285714302,1.0690449676496998,-0.426236632988277,0.962317517108808,2010-06-27
2,2,-2,0,1,1,-1,0,0.886988997903388,-0.271676526951981,0.14285714285714302,1.3451854182691,-0.875116059235761,0.34470422200695694,2010-06-28
