target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,trend,skew,mean,stddev,hurst,serialcorr,date
0,1,-2,-1,2,2,-1,1,0,1,0.7113537069458079,-0.34375,0.33333333333333304,1.4142135623731003,-0.533513340327044,0.786519221361452,2010-01-28
0,0,1,-2,-1,2,2,-1,1,0,0.595879571531124,-0.120736322104074,0.222222222222222,1.39443337755679,-0.503543668610341,0.773273837623588,2010-01-29
0,0,0,1,-2,-1,2,2,-1,1,0.595879571531124,-0.120736322104074,0.222222222222222,1.39443337755679,-0.50348361210702,0.806272081063918,2010-01-30
0,0,0,0,1,-2,-1,2,2,-1,0.622064061306902,0.105727180444286,0.111111111111111,1.3642254619787402,-0.42166150278705,0.9623030736082421,2010-01-31
-5,0,0,0,0,1,-2,-1,2,2,0.7233839324490771,-0.0682728576714077,0.222222222222222,1.3017082793177799,-0.331195503620407,0.665963836739181,2010-02-01
3,-5,0,0,0,0,1,-2,-1,2,1.11529034292403,-1.14406697939934,-0.555555555555556,2.0069324297987197,-0.637362615492735,0.7501885125216791,2010-02-02
-2,3,-5,0,0,0,0,1,-2,-1,0.9221076324788259,-0.688687798627774,-0.444444444444444,2.185812841434,-0.85860756524866,0.160875897698239,2010-02-03
0,-2,3,-5,0,0,0,0,1,-2,0.5622435099412509,-0.5223941479991819,-0.555555555555556,2.24227067451229,-1.12620328602698,0.0750880171450516,2010-02-04
-2,0,-2,3,-5,0,0,0,0,1,0.5006277466376771,-0.853796953319803,-0.33333333333333304,2.17944947177034,-1.1101434270471,0.0764062068858813,2010-02-05
1,-2,0,-2,3,-5,0,0,0,0,0.491452361606711,-0.452512385259495,-0.666666666666667,2.17944947177034,-1.1602099772586598,0.0569741901817589,2010-02-06
4,1,-2,0,-2,3,-5,0,0,0,0.49842890420702896,-0.5223941479991819,-0.555555555555556,2.24227067451229,-1.14745821456358,0.0469103572653123,2010-02-07
-1,4,1,-2,0,-2,3,-5,0,0,0.580963161526569,-0.194893810054827,-0.111111111111111,2.7131367660166203,-0.820891630884011,0.318834729127101,2010-02-08
0,-1,4,1,-2,0,-2,3,-5,0,0.569511207277244,-0.0665629962248323,-0.222222222222222,2.7284509239574803,-0.859576624949367,0.241091208119838,2010-02-09
-1,0,-1,4,1,-2,0,-2,3,-5,0.569511207277244,-0.0665629962248323,-0.222222222222222,2.7284509239574803,-0.8881147708733609,0.259536396289059,2010-02-10
2,-1,0,-1,4,1,-2,0,-2,3,0.593465464759016,0.710300968477667,0.222222222222222,2.10818510677892,-0.560813493779005,0.4970322652226789,2010-02-11
2,2,-1,0,-1,4,1,-2,0,-2,0.662033449523729,0.7809826334290371,0.111111111111111,1.96497102042527,-0.527613717809978,0.688803293946956,2010-02-12
-1,2,2,-1,0,-1,4,1,-2,0,0.607102790043231,0.448606197689329,0.555555555555556,1.87823794493077,-0.474626050311432,0.8336881582294979,2010-02-13
0,-1,2,2,-1,0,-1,4,1,-2,0.662046606383524,0.522075766392547,0.444444444444444,1.9436506316151,-0.5216845652005789,0.598220821525776,2010-02-14
0,0,-1,2,2,-1,0,-1,4,1,0.5804294924639211,0.697424162875766,0.666666666666667,1.73205080756888,-0.505625061038767,0.6367681795856851,2010-02-15
1,0,0,-1,2,2,-1,0,-1,4,0.6446528849295021,0.882956551156959,0.555555555555556,1.7400510848184199,-0.6605416147634711,0.546876976432465,2010-02-16
-1,1,0,0,-1,2,2,-1,0,-1,0.644612375117986,0.47331874922773204,0.222222222222222,1.20185042515466,-0.42267254814366795,0.897986641842342,2010-02-17
3,-1,1,0,0,-1,2,2,-1,0,0.644612375117986,0.47331874922773204,0.222222222222222,1.20185042515466,-0.547448023547455,0.6559491968915401,2010-02-18
-6,3,-1,1,0,0,-1,2,2,-1,0.7546154281781179,0.350438685213458,0.555555555555556,1.50923085635624,-0.743489549919076,0.325243447024373,2010-02-19
3,-6,3,-1,1,0,0,-1,2,2,1.16666666666667,-1.24562828819898,0.0,2.64575131106459,-0.9206929611192791,0.283976771750912,2010-02-20
3,3,-6,3,-1,1,0,0,-1,2,0.666319353974865,-1.10692324266223,0.111111111111111,2.75882422620781,-1.3368132159087198,0.0405547547584337,2010-02-21
0,3,3,-6,3,-1,1,0,0,-1,0.520164665107114,-1.01625490043618,0.222222222222222,2.86259400621961,-0.980392831798478,0.15534468313041,2010-02-22
-2,0,3,3,-6,3,-1,1,0,0,0.5139561687500471,-1.16796875,0.33333333333333304,2.82842712474619,-0.9473773259043969,0.13227052336722198,2010-02-23
-4,-2,0,3,3,-6,3,-1,1,0,0.518745816582864,-0.8708452143359029,0.111111111111111,2.93446947694317,-0.8829327090037851,0.17223615273105403,2010-02-24
3,-4,-2,0,3,3,-6,3,-1,1,0.5702817189232471,-0.478001092897888,-0.33333333333333304,3.2403703492039297,-0.6682208918913969,0.40914633665887395,2010-02-25
-2,3,-4,-2,0,3,3,-6,3,-1,0.599696744077724,-0.502734100771563,-0.111111111111111,3.40750805004348,-0.7492600111707479,0.267322176302134,2010-02-26
-2,-2,3,-4,-2,0,3,3,-6,3,0.560649164255256,-0.39888738692284703,-0.222222222222222,3.45607355888795,-0.810084708657355,0.23637010508852602,2010-02-27
3,-2,-2,3,-4,-2,0,3,3,-6,0.6148873228105179,-0.0725430164767854,-0.7777777777777779,3.2702361450581003,-0.631680947189026,0.6031239214761479,2010-02-28
-1,3,-2,-2,3,-4,-2,0,3,3,0.7383813186136009,-0.13303850159203698,0.222222222222222,2.81858908754796,-0.497418066928854,0.9187714768656821,2010-03-01
2,-1,3,-2,-2,3,-4,-2,0,3,0.59932912685673,0.21108481707598,-0.222222222222222,2.63523138347365,-0.74681133274326,0.38942165686191105,2010-03-02
-2,2,-1,3,-2,-2,3,-4,-2,0,0.55247855898626,0.19798989873223302,-0.33333333333333304,2.5,-0.9196454185026001,0.2598834408151,2010-03-03
2,-2,2,-1,3,-2,-2,3,-4,-2,0.558169356291646,0.42593462157929396,-0.555555555555556,2.55495161945932,-0.9900029418633901,0.20910568481723202,2010-03-04
1,2,-2,2,-1,3,-2,-2,3,-4,0.543371633636167,-0.0051003220966168,-0.111111111111111,2.6193722742502796,-1.3618544458705,0.0721380940404922,2010-03-05
1,1,2,-2,2,-1,3,-2,-2,3,0.517948785828805,-0.0730378958034919,0.444444444444444,2.185812841434,-1.06567863986166,0.131866302361236,2010-03-06
1,1,1,2,-2,2,-1,3,-2,-2,0.538170084292168,-0.0192225198158161,0.222222222222222,1.98606254796883,-0.862960364663409,0.226693509485832,2010-03-07
1,1,1,1,2,-2,2,-1,3,-2,0.490587393515152,-0.36298433654822904,0.555555555555556,1.81046341520004,-1.1689897558395,0.0329437328479849,2010-03-08
0,1,1,1,1,2,-2,2,-1,3,0.496672176002032,-0.683049995949952,0.8888888888888891,1.53659074288215,-1.11172722377658,0.0499041886618632,2010-03-09
2,0,1,1,1,1,2,-2,2,-1,0.5074162634049251,-0.7968761967668709,0.555555555555556,1.33333333333333,-1.01734509046295,0.0683160132380495,2010-03-10
-4,2,0,1,1,1,1,2,-2,2,0.537748816059867,-1.34148873614112,0.8888888888888891,1.26929551764398,-1.20352718522384,0.0873083913505767,2010-03-11
0,-4,2,0,1,1,1,1,2,-2,1.09566559304719,-1.2377631237923201,0.222222222222222,1.98606254796883,-0.7473339589859459,0.4013560336758279,2010-03-12
-2,0,-4,2,0,1,1,1,1,2,0.7304736348877691,-1.78182280706806,0.444444444444444,1.81046341520004,-0.694907577731126,0.640132089179584,2010-03-13
4,-2,0,-4,2,0,1,1,1,1,0.607739034181894,-1.21488580610109,0.0,1.8708286933869698,-0.682280592075371,0.5921560289089229,2010-03-14
-3,4,-2,0,-4,2,0,1,1,1,0.7263001870593779,-0.433518935607782,0.33333333333333304,2.29128784747792,-0.68005979620692,0.336895465095604,2010-03-15
-2,-3,4,-2,0,-4,2,0,1,1,0.631471471173063,-0.066315513926943,-0.111111111111111,2.52212432507026,-0.9366346254963841,0.112766388207166,2010-03-16
1,-2,-3,4,-2,0,-4,2,0,1,0.522045474838991,0.28951777273247,-0.444444444444444,2.55495161945932,-0.8494700552247131,0.17644792809329,2010-03-17
1,1,-2,-3,4,-2,0,-4,2,0,0.51895946469709,0.28951777273247,-0.444444444444444,2.55495161945932,-0.9075267973156801,0.129082352783075,2010-03-18
1,1,1,-2,-3,4,-2,0,-4,2,0.518136959780818,0.161283275244983,-0.33333333333333304,2.59807621135332,-0.866991771168729,0.162997225876686,2010-03-19
-1,1,1,1,-2,-3,4,-2,0,-4,0.581407076009733,0.23393147258034602,-0.444444444444444,2.5055493963954802,-0.7461047617429359,0.381774568599461,2010-03-20
-2,-1,1,1,1,-2,-3,4,-2,0,0.5290228021936749,0.472779794533907,-0.111111111111111,2.14734978778752,-0.8439817295370359,0.22213011968887,2010-03-21
0,-2,-1,1,1,1,-2,-3,4,-2,0.550879485997151,0.656172614484938,-0.33333333333333304,2.23606797749979,-0.741621808616745,0.33789470042480996,2010-03-22
0,0,-2,-1,1,1,1,-2,-3,4,0.6856126639138851,0.472779794533907,-0.111111111111111,2.14734978778752,-0.547296011248062,0.6506846656521321,2010-03-23
1,0,0,-2,-1,1,1,1,-2,-3,0.8783537876869921,-0.350438685213458,-0.555555555555556,1.50923085635624,-0.128993494312959,0.358252935194424,2010-03-24
-1,1,0,0,-2,-1,1,1,1,-2,0.744744794371313,-0.5634893020545021,-0.111111111111111,1.26929551764398,-0.272232198982988,0.8181810878125921,2010-03-25
0,-1,1,0,0,-2,-1,1,1,1,0.8660254037844392,-0.569209978830308,0.0,1.1180339887498898,-0.195791225041577,0.5485062355001471,2010-03-26
6,0,-1,1,0,0,-2,-1,1,1,0.704594848625236,-0.45559885041558207,-0.111111111111111,1.05409255338946,-0.281476540119035,0.7961496628210741,2010-03-27
-3,6,0,-1,1,0,0,-2,-1,1,1.45993501787246,1.65020518103802,0.444444444444444,2.2973414586817,-0.59728049882553,0.935679141571351,2010-03-28
1,-3,6,0,-1,1,0,0,-2,-1,0.9874208829065749,1.44008704789242,0.0,2.54950975679639,-0.8317539727622301,0.326706554868585,2010-03-29
5,1,-3,6,0,-1,1,0,0,-2,0.55209130114937,1.1956138422498799,0.222222222222222,2.53859103528797,-0.9527840996048531,0.18622174172158104,2010-03-30
1,5,1,-3,6,0,-1,1,0,0,0.587944735792131,0.66796875,1.0,2.82842712474619,-1.0589810607783599,0.30242359890000703,2010-03-31
1,1,5,1,-3,6,0,-1,1,0,0.5581021299201279,0.5655907375648871,1.11111111111111,2.80376730687679,-0.902125966941838,0.26770517255545395,2010-04-01
-1,1,1,5,1,-3,6,0,-1,1,0.521122468764282,0.465044535459729,1.22222222222222,2.77388616284887,-0.8719812845373399,0.25220666495085103,2010-04-02
-2,-1,1,1,5,1,-3,6,0,-1,0.547012612219738,0.604267319353088,1.0,2.8722813232690094,-0.769236130822468,0.295812938228253,2010-04-03
-1,-2,-1,1,1,5,1,-3,6,0,0.561125490537412,0.566179653793864,0.8888888888888891,2.97676184991529,-0.7006242069286559,0.429241007302094,2010-04-04
1,-1,-2,-1,1,1,5,1,-3,6,0.664709178047532,0.6236189632629909,0.7777777777777779,3.03223423311004,-0.67588747713568,0.708690543920541,2010-04-05
-1,1,-1,-2,-1,1,1,5,1,-3,0.781925955345833,0.656083770007635,0.222222222222222,2.3333333333333304,-0.18351850110166698,0.532529303245489,2010-04-06
2,-1,1,-1,-2,-1,1,1,5,1,0.781735959970571,1.07263542583276,0.444444444444444,2.06827894099848,-0.179457248093957,0.37951629965665007,2010-04-07
-3,2,-1,1,-1,-2,-1,1,1,5,1.04542425712944,0.86814946117391,0.555555555555556,2.12785755580062,-0.346898550418415,0.630820295186114,2010-04-08
0,-3,2,-1,1,-1,-2,-1,1,1,0.8496322733983209,-0.135673183135388,-0.33333333333333304,1.6583123951777,-0.662804237327151,0.37951629965665007,2010-04-09
2,0,-3,2,-1,1,-1,-2,-1,1,0.575995515028835,-0.00814559688638552,-0.444444444444444,1.58989866902824,-0.7533699489088821,0.16228253059365302,2010-04-10
2,2,0,-3,2,-1,1,-1,-2,-1,0.583558515095565,0.0850517271799716,-0.33333333333333304,1.73205080756888,-0.743173226692435,0.352083513748892,2010-04-11
-2,2,2,0,-3,2,-1,1,-1,-2,0.625265900884184,-0.24297716122021698,0.0,1.8708286933869698,-0.612028047495431,0.668235141795249,2010-04-12
-1,-2,2,2,0,-3,2,-1,1,-1,0.625265900884184,-0.24297716122021698,0.0,1.8708286933869698,-0.756310181218244,0.283976771750912,2010-04-13
-2,-1,-2,2,2,0,-3,2,-1,1,0.565300997161074,-0.24297716122021698,0.0,1.8708286933869698,-0.6205830854063,0.453254704753736,2010-04-14
1,-2,-1,-2,2,2,0,-3,2,-1,0.592927061281571,0.170402573446052,-0.33333333333333304,1.9364916731037098,-0.515782773804346,0.6809910629780529,2010-04-15
2,1,-2,-1,-2,2,2,0,-3,2,0.656730025384202,-0.15188170550664098,-0.111111111111111,1.96497102042527,-0.492836391957632,0.665121045745986,2010-04-16
2,2,1,-2,-1,-2,2,2,0,-3,0.783752305749512,-0.15188170550664098,-0.111111111111111,1.96497102042527,-0.247766690676964,0.698541403607979,2010-04-17
3,2,2,1,-2,-1,-2,2,2,0,0.7602830413933371,-0.429983063617604,0.444444444444444,1.7400510848184199,-0.0947643481311584,0.39184894160709,2010-04-18
0,3,2,2,1,-2,-1,-2,2,2,0.8897565210026089,-0.5638115881128671,0.7777777777777779,1.92209376577847,-0.0771351321042185,0.22945870292579898,2010-04-19
-8,0,3,2,2,1,-2,-1,-2,2,0.8564451820373471,-0.27173282899684,0.555555555555556,1.87823794493077,-0.15284967702603,0.393649115675788,2010-04-20
-1,-8,0,3,2,2,1,-2,-1,-2,1.75720738041296,-1.21796764905001,-0.555555555555556,3.32080980752855,-0.280596914101614,0.575456529716094,2010-04-21
1,-1,-8,0,3,2,2,1,-2,-1,0.9105272258751128,-1.3573665135413402,-0.444444444444444,3.2829526005987,-0.19760021830425697,0.510489552888088,2010-04-22
-1,1,-1,-8,0,3,2,2,1,-2,0.703039993865861,-1.52891829352227,-0.222222222222222,3.30823887354653,-0.209082288564742,0.566522114408427,2010-04-23
2,-1,1,-1,-8,0,3,2,2,1,0.7052629533254481,-1.6903611983323499,-0.111111111111111,3.2574700476153398,-0.23103089898118104,0.5275419812593101,2010-04-24
-1,2,-1,1,-1,-8,0,3,2,2,0.7133095910523181,-1.67895564130043,0.0,3.3166247903554,-0.24641586184600897,0.6331679288566899,2010-04-25
0,-1,2,-1,1,-1,-8,0,3,2,0.670820393249937,-1.50674257543899,-0.33333333333333304,3.2403703492039297,-0.308198099006604,0.8148863977285642,2010-04-26
1,0,-1,2,-1,1,-1,-8,0,3,0.6345190139664589,-1.50509409471933,-0.555555555555556,3.1269438398822897,-0.412159679283332,0.9159099434101521,2010-04-27
-3,1,0,-1,2,-1,1,-1,-8,0,0.6015852075182379,-1.85394004066958,-0.7777777777777779,2.9059326290271197,-0.496086876270356,0.830263185606118,2010-04-28
-1,-3,1,0,-1,2,-1,1,-1,-8,0.90143828144512,-1.4242607862644399,-1.11111111111111,2.97676184991529,-0.6117934898774571,0.9620793365808521,2010-04-29
1,-1,-3,1,0,-1,2,-1,1,-1,0.557543956256271,-0.10475656017578501,-0.33333333333333304,1.5,-0.841243027307131,0.282789483323742,2010-04-30
-1,1,-1,-3,1,0,-1,2,-1,1,0.5711445879555171,-0.46378824031476296,-0.111111111111111,1.53659074288215,-0.7910306464455881,0.31352977328361403,2010-05-01
2,-1,1,-1,-3,1,0,-1,2,-1,0.557543956256271,-0.10475656017578501,-0.33333333333333304,1.5,-0.864461048469369,0.282789483323742,2010-05-02
-2,2,-1,1,-1,-3,1,0,-1,2,0.6614378277661479,-0.348873899490999,0.0,1.6583123951777,-0.7369252484735219,0.41325337549364,2010-05-03
1,-2,2,-1,1,-1,-3,1,0,-1,0.6341501909220439,-0.00814559688638552,-0.444444444444444,1.58989866902824,-0.887503350475818,0.199824657332384,2010-05-04
0,1,-2,2,-1,1,-1,-3,1,0,0.550076967552477,-0.34565614440668396,-0.222222222222222,1.64147630029935,-0.8898221680952741,0.13585416377278098,2010-05-05
0,0,1,-2,2,-1,1,-1,-3,1,0.510639489436572,-0.34565614440668396,-0.222222222222222,1.64147630029935,-0.9108904925479359,0.13585416377278098,2010-05-06
2,0,0,1,-2,2,-1,1,-1,-3,0.57282196186948,-0.22360679774997896,-0.33333333333333304,1.58113883008419,-0.877889931593125,0.286122384391018,2010-05-07
4,2,0,0,1,-2,2,-1,1,-1,0.521749194749951,-0.120736322104074,0.222222222222222,1.39443337755679,-1.30956748119272,0.0475966140277269,2010-05-08
4,4,2,0,0,1,-2,2,-1,1,0.668746754924629,0.212148500136036,0.7777777777777779,1.7873008824606,-0.6719460181906209,0.710626737237352,2010-05-09
3,4,4,2,0,0,1,-2,2,-1,0.8146455321151459,0.10711536885284301,1.11111111111111,2.08832734769028,-0.332716198842653,0.547940393157418,2010-05-10
1,3,4,4,2,0,0,1,-2,2,0.850255533904057,-0.332083158622108,1.55555555555556,2.0069324297987197,-0.14361347007817402,0.206098038921494,2010-05-11
1,1,3,4,4,2,0,0,1,-2,1.25154225845209,-0.15996688738504,1.44444444444444,2.0069324297987197,0.0466684863797725,0.171369649373104,2010-05-12
-1,1,1,3,4,4,2,0,0,1,1.02353263143832,0.38631141024026,1.77777777777778,1.5634719199411398,0.206084597775493,0.0667530151696345,2010-05-13
-6,-1,1,1,3,4,4,2,0,0,1.23678196527506,0.173217449355842,1.55555555555556,1.81046341520004,0.19659554914482602,0.129636537723533,2010-05-14
-2,-6,-1,1,1,3,4,4,2,0,1.8495685861308997,-1.1718511035061698,0.8888888888888891,3.10017920628971,-0.0815560600534928,0.21519640297389603,2010-05-15
-3,-2,-6,-1,1,1,3,4,4,2,1.47755484393361,-0.8988498812101591,0.666666666666667,3.2403703492039297,0.0472390692853105,0.0605202694087784,2010-05-16
1,-3,-2,-6,-1,1,1,3,4,4,1.24622572444292,-0.42214440127329106,0.111111111111111,3.40750805004348,-0.0105518559649017,0.0757465877350126,2010-05-17
-1,1,-3,-2,-6,-1,1,1,3,4,1.149769410347,-0.4664620367927371,-0.222222222222222,3.1135902820449,-0.0758787871842615,0.183364121653666,2010-05-18
0,-1,1,-3,-2,-6,-1,1,1,3,0.812251529581282,-0.58034791731088,-0.7777777777777779,2.6822461565718503,-0.154884992474055,0.422295416518206,2010-05-19
2,0,-1,1,-3,-2,-6,-1,1,1,0.701163516281883,-1.01138010646366,-1.11111111111111,2.31540733157497,-0.186646141982725,0.6471782883410191,2010-05-20
1,2,0,-1,1,-3,-2,-6,-1,1,0.7337993857053431,-0.8118988160479109,-1.0,2.44948974278318,-0.25544828112661,0.707660466654553,2010-05-21
3,1,2,0,-1,1,-3,-2,-6,-1,0.7401527456927529,-0.8118988160479109,-1.0,2.44948974278318,-0.263929704502756,0.453254704753736,2010-05-22
2,3,1,2,0,-1,1,-3,-2,-6,1.1385500851066201,-0.67084118969076,-0.555555555555556,2.78886675511359,-0.38413063525545,0.39665016294621297,2010-05-23
4,2,3,1,2,0,-1,1,-3,-2,0.9354143466934849,-0.38669902096139297,0.33333333333333304,2.0,-0.275034145838227,0.265029015706032,2010-05-24
-8,4,2,3,1,2,0,-1,1,-3,0.9921567416492209,-0.5,1.0,2.1213203435596397,-0.46943761421393393,0.617075077451974,2010-05-25
-2,-8,4,2,3,1,2,0,-1,1,2.0392651006030698,-1.6510921135895902,0.444444444444444,3.50396600693811,-0.6025675392657371,0.5599227460747249,2010-05-26
-1,-2,-8,4,2,3,1,2,0,-1,0.712513465554505,-1.28580712404778,0.111111111111111,3.5862391318916695,-0.39636956456467604,0.940887793859751,2010-05-27
1,-1,-2,-8,4,2,3,1,2,0,0.631618087275304,-1.28580712404778,0.111111111111111,3.5862391318916695,-0.372786422831781,0.889490541684857,2010-05-28
0,1,-1,-2,-8,4,2,3,1,2,0.639834002066789,-1.3697106272123403,0.222222222222222,3.59783885748715,-0.361256359226095,0.903780553879772,2010-05-29
-4,0,1,-1,-2,-8,4,2,3,1,0.621770004217259,-1.26,0.0,3.53553390593274,-0.34770716265077395,0.9521556346917859,2010-05-30
1,-4,0,1,-1,-2,-8,4,2,3,0.6660702653576229,-0.7480146425948779,-0.555555555555556,3.74536750904071,-0.428742531094082,0.9247998048520641,2010-05-31
0,1,-4,0,1,-1,-2,-8,4,2,0.615798794675619,-0.7908819158086421,-0.7777777777777779,3.56292638773866,-0.549608827967675,0.566932651430939,2010-06-01
1,0,1,-4,0,1,-1,-2,-8,4,0.558875453166355,-0.750523545150016,-1.0,3.42782730020052,-0.6845920395761469,0.292253238242593,2010-06-02
1,1,0,1,-4,0,1,-1,-2,-8,0.8493374157550849,-1.33891978474675,-1.33333333333333,3.0,-0.49252138561038705,0.8494542464051891,2010-06-03
3,1,1,0,1,-4,0,1,-1,-2,0.61420314960283,-1.13969314421162,-0.33333333333333304,1.73205080756888,-0.6053390590348511,0.7284243772689479,2010-06-04
1,3,1,1,0,1,-4,0,1,-1,0.683644262691969,-1.00453430130657,0.222222222222222,1.92209376577847,-0.550114142424962,0.915172730806828,2010-06-05
0,1,3,1,1,0,1,-4,0,1,0.668045762326391,-1.4090582332708899,0.444444444444444,1.87823794493077,-0.40763601471386796,0.838812963793235,2010-06-06
0,0,1,3,1,1,0,1,-4,0,0.64258956443021,-1.2418832684588899,0.33333333333333304,1.8708286933869698,-0.40931637276083394,0.839618918102673,2010-06-07
-1,0,0,1,3,1,1,0,1,-4,0.7892283294029699,-1.2418832684588899,0.33333333333333304,1.8708286933869698,-0.44065003436013706,0.952534901838572,2010-06-08
-3,-1,0,0,1,3,1,1,0,1,0.8311374577554609,0.695701085237044,0.666666666666667,1.1180339887498898,-0.14652284655862602,0.443279727088509,2010-06-09
2,-3,-1,0,0,1,3,1,1,0,1.22026025409308,-0.37378234031129703,0.222222222222222,1.64147630029935,-0.121209367247891,0.218607039281703,2010-06-10
0,2,-3,-1,0,0,1,3,1,1,1.2453164289168,-0.580974226130723,0.444444444444444,1.7400510848184199,-0.346808599663967,0.677481613021089,2010-06-11
4,0,2,-3,-1,0,0,1,3,1,0.680613909729773,-0.39123794502786896,0.33333333333333304,1.73205080756888,-0.349460691691431,0.78118295086715,2010-06-12
-2,4,0,2,-3,-1,0,0,1,3,0.8461141122266491,-0.0370370370370368,0.666666666666667,2.1213203435596397,-0.43248738654405994,0.98522520445701,2010-06-13
-4,-2,4,0,2,-3,-1,0,0,1,0.7254936224175799,0.369152630241175,0.111111111111111,2.08832734769028,-0.614148318036254,0.334029307688447,2010-06-14
1,-4,-2,4,0,2,-3,-1,0,0,0.650657843937479,0.33225026351495596,-0.444444444444444,2.45515331044271,-0.43881469483909397,0.8423216234212031,2010-06-15
-1,1,-4,-2,4,0,2,-3,-1,0,0.653853523327226,0.19798989873223302,-0.33333333333333304,2.5,-0.48490898884858297,0.612388722768152,2010-06-16
2,-1,1,-4,-2,4,0,2,-3,-1,0.576258524873606,0.335079778340175,-0.444444444444444,2.5055493963954802,-0.5097268430012539,0.5872862008024691,2010-06-17
0,2,-1,1,-4,-2,4,0,2,-3,0.602436976507342,-0.00510032209661696,-0.111111111111111,2.6193722742502796,-0.5536737867516529,0.476959639665493,2010-06-18
